source_seed,replicate,arm,seed,founder_trait,sampled_individual_id,source_founder_id,tick,population,births,deaths,organism_energy,food_energy,supplied_energy,dissipated_energy,mean_genome,genome_variants,founder_lineages,max_generation,ever_genome_values,changed_births
1913,2,ancestor,2067,250,225,2,10000,46,9685,9719,993,10540,575780,564247,250.0,1,1,250,1,0
1913,2,sampled,2067,276,225,2,0,80,0,0,1920,5120,7040,0,276.0,1,80,0,1,0
1913,2,sampled,2067,276,225,2,100,5,155,230,58,4640,13128,8430,276.0,1,5,6,1,0
1913,2,sampled,2067,276,225,2,500,0,155,235,0,22508,31072,8564,,0,0,,1,0
1913,2,sampled,2067,276,225,2,1000,0,155,235,0,24564,33128,8564,,0,0,,1,0
1913,2,sampled,2067,276,225,2,5000,0,155,235,0,24576,33140,8564,,0,0,,1,0
1913,2,sampled,2067,276,225,2,10000,0,155,235,0,24576,33140,8564,,0,0,,1,0
1913,3,ancestor,2068,250,225,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1913,3,ancestor,2068,250,225,2,100,7,153,226,102,4740,13136,8294,250.0,1,4,6,1,0
1913,3,ancestor,2068,250,225,2,500,69,654,665,863,2760,33920,30297,250.0,1,1,22,1,0
1913,3,ancestor,2068,250,225,2,1000,0,655,735,0,23128,54752,31624,,0,0,,1,0
1913,3,ancestor,2068,250,225,2,5000,0,655,735,0,24576,56200,31624,,0,0,,1,0
1913,3,ancestor,2068,250,225,2,10000,0,655,735,0,24576,56200,31624,,0,0,,1,0
1913,3,sampled,2068,276,225,2,0,80,0,0,1920,5120,7040,0,276.0,1,80,0,1,0
1913,3,sampled,2068,276,225,2,100,5,154,229,66,4592,13164,8506,276.0,1,5,4,1,0
1913,3,sampled,2068,276,225,2,500,9,582,653,152,6020,36052,29880,276.0,1,1,12,1,0
1913,3,sampled,2068,276,225,2,1000,37,975,1018,807,12736,64592,51049,276.0,1,1,33,1,0
1913,3,sampled,2068,276,225,2,5000,60,4807,4827,1107,7232,297400,289061,276.0,1,1,131,1,0
1913,3,sampled,2068,276,225,2,10000,46,9361,9395,874,5820,587492,580798,276.0,1,1,236,1,0
1913,4,ancestor,2069,250,225,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1913,4,ancestor,2069,250,225,2,100,2,154,232,8,4960,13100,8132,250.0,1,1,5,1,0
1913,4,ancestor,2069,250,225,2,500,0,154,234,0,22388,30532,8144,,0,0,,1,0
1913,4,ancestor,2069,250,225,2,1000,0,154,234,0,24536,32680,8144,,0,0,,1,0
1913,4,ancestor,2069,250,225,2,5000,0,154,234,0,24576,32720,8144,,0,0,,1,0
1913,4,ancestor,2069,250,225,2,10000,0,154,234,0,24576,32720,8144,,0,0,,1,0
1913,4,sampled,2069,276,225,2,0,80,0,0,1920,5120,7040,0,276.0,1,80,0,1,0
1913,4,sampled,2069,276,225,2,100,2,156,234,20,4696,13084,8368,276.0,1,2,1,1,0
1913,4,sampled,2069,276,225,2,500,0,156,236,0,22392,30780,8388,,0,0,,1,0
1913,4,sampled,2069,276,225,2,1000,0,156,236,0,24540,32928,8388,,0,0,,1,0
1913,4,sampled,2069,276,225,2,5000,0,156,236,0,24576,32964,8388,,0,0,,1,0
1913,4,sampled,2069,276,225,2,10000,0,156,236,0,24576,32964,8388,,0,0,,1,0
1914,0,ancestor,2070,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,0,ancestor,2070,250,187,13,100,2,153,231,20,4768,13024,8236,250.0,1,2,5,1,0
1914,0,ancestor,2070,250,187,13,500,0,153,233,0,22256,30512,8256,,0,0,,1,0
1914,0,ancestor,2070,250,187,13,1000,0,153,233,0,24552,32808,8256,,0,0,,1,0
1914,0,ancestor,2070,250,187,13,5000,0,153,233,0,24576,32832,8256,,0,0,,1,0
1914,0,ancestor,2070,250,187,13,10000,0,153,233,0,24576,32832,8256,,0,0,,1,0
1914,0,sampled,2070,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,0,sampled,2070,250,187,13,100,2,153,231,20,4768,13024,8236,250.0,1,2,5,1,0
1914,0,sampled,2070,250,187,13,500,0,153,233,0,22256,30512,8256,,0,0,,1,0
1914,0,sampled,2070,250,187,13,1000,0,153,233,0,24552,32808,8256,,0,0,,1,0
1914,0,sampled,2070,250,187,13,5000,0,153,233,0,24576,32832,8256,,0,0,,1,0
1914,0,sampled,2070,250,187,13,10000,0,153,233,0,24576,32832,8256,,0,0,,1,0
1914,1,ancestor,2071,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,1,ancestor,2071,250,187,13,100,6,148,222,73,4720,13072,8279,250.0,1,4,8,1,0
1914,1,ancestor,2071,250,187,13,500,0,148,228,0,21956,30416,8460,,0,0,,1,0
1914,1,ancestor,2071,250,187,13,1000,0,148,228,0,24564,33024,8460,,0,0,,1,0
1914,1,ancestor,2071,250,187,13,5000,0,148,228,0,24576,33036,8460,,0,0,,1,0
1914,1,ancestor,2071,250,187,13,10000,0,148,228,0,24576,33036,8460,,0,0,,1,0
1914,1,sampled,2071,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,1,sampled,2071,250,187,13,100,6,148,222,73,4720,13072,8279,250.0,1,4,8,1,0
1914,1,sampled,2071,250,187,13,500,0,148,228,0,21956,30416,8460,,0,0,,1,0
1914,1,sampled,2071,250,187,13,1000,0,148,228,0,24564,33024,8460,,0,0,,1,0
1914,1,sampled,2071,250,187,13,5000,0,148,228,0,24576,33036,8460,,0,0,,1,0
1914,1,sampled,2071,250,187,13,10000,0,148,228,0,24576,33036,8460,,0,0,,1,0
1914,2,ancestor,2072,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,2,ancestor,2072,250,187,13,100,8,151,223,111,4540,12984,8333,250.0,1,6,7,1,0
1914,2,ancestor,2072,250,187,13,500,21,583,642,297,4232,35028,30499,250.0,1,1,28,1,0
1914,2,ancestor,2072,250,187,13,1000,14,1021,1087,308,9076,63456,54072,250.0,1,1,43,1,0
1914,2,ancestor,2072,250,187,13,5000,56,4821,4845,1004,4432,291652,286216,250.0,1,1,134,1,0
1914,2,ancestor,2072,250,187,13,10000,25,9495,9550,443,8540,577684,568701,250.0,1,1,255,1,0
1914,2,sampled,2072,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,2,sampled,2072,250,187,13,100,8,151,223,111,4540,12984,8333,250.0,1,6,7,1,0
1914,2,sampled,2072,250,187,13,500,21,583,642,297,4232,35028,30499,250.0,1,1,28,1,0
1914,2,sampled,2072,250,187,13,1000,14,1021,1087,308,9076,63456,54072,250.0,1,1,43,1,0
1914,2,sampled,2072,250,187,13,5000,56,4821,4845,1004,4432,291652,286216,250.0,1,1,134,1,0
1914,2,sampled,2072,250,187,13,10000,25,9495,9550,443,8540,577684,568701,250.0,1,1,255,1,0
1914,3,ancestor,2073,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,3,ancestor,2073,250,187,13,100,2,162,240,15,4776,12888,8097,250.0,1,2,6,1,0
1914,3,ancestor,2073,250,187,13,500,0,162,242,0,22584,30696,8112,,0,0,,1,0
1914,3,ancestor,2073,250,187,13,1000,0,162,242,0,24552,32664,8112,,0,0,,1,0
1914,3,ancestor,2073,250,187,13,5000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1914,3,ancestor,2073,250,187,13,10000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1914,3,sampled,2073,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,3,sampled,2073,250,187,13,100,2,162,240,15,4776,12888,8097,250.0,1,2,6,1,0
1914,3,sampled,2073,250,187,13,500,0,162,242,0,22584,30696,8112,,0,0,,1,0
1914,3,sampled,2073,250,187,13,1000,0,162,242,0,24552,32664,8112,,0,0,,1,0
1914,3,sampled,2073,250,187,13,5000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1914,3,sampled,2073,250,187,13,10000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1914,4,ancestor,2074,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,4,ancestor,2074,250,187,13,100,3,163,240,64,4592,12856,8200,250.0,1,3,8,1,0
1914,4,ancestor,2074,250,187,13,500,0,163,243,0,22488,30832,8344,,0,0,,1,0
1914,4,ancestor,2074,250,187,13,1000,0,163,243,0,24564,32908,8344,,0,0,,1,0
1914,4,ancestor,2074,250,187,13,5000,0,163,243,0,24576,32920,8344,,0,0,,1,0
1914,4,ancestor,2074,250,187,13,10000,0,163,243,0,24576,32920,8344,,0,0,,1,0
1914,4,sampled,2074,250,187,13,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1914,4,sampled,2074,250,187,13,100,3,163,240,64,4592,12856,8200,250.0,1,3,8,1,0
1914,4,sampled,2074,250,187,13,500,0,163,243,0,22488,30832,8344,,0,0,,1,0
1914,4,sampled,2074,250,187,13,1000,0,163,243,0,24564,32908,8344,,0,0,,1,0
1914,4,sampled,2074,250,187,13,5000,0,163,243,0,24576,32920,8344,,0,0,,1,0
1914,4,sampled,2074,250,187,13,10000,0,163,243,0,24576,32920,8344,,0,0,,1,0
1915,0,ancestor,2075,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,0,ancestor,2075,250,181,72,100,2,154,232,25,4800,13056,8231,250.0,1,2,7,1,0
1915,0,ancestor,2075,250,181,72,500,0,154,234,0,22296,30620,8324,,0,0,,1,0
1915,0,ancestor,2075,250,181,72,1000,0,154,234,0,24536,32860,8324,,0,0,,1,0
1915,0,ancestor,2075,250,181,72,5000,0,154,234,0,24576,32900,8324,,0,0,,1,0
1915,0,ancestor,2075,250,181,72,10000,0,154,234,0,24576,32900,8324,,0,0,,1,0
1915,0,sampled,2075,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,0,sampled,2075,250,181,72,100,2,154,232,25,4800,13056,8231,250.0,1,2,7,1,0
1915,0,sampled,2075,250,181,72,500,0,154,234,0,22296,30620,8324,,0,0,,1,0
1915,0,sampled,2075,250,181,72,1000,0,154,234,0,24536,32860,8324,,0,0,,1,0
1915,0,sampled,2075,250,181,72,5000,0,154,234,0,24576,32900,8324,,0,0,,1,0
1915,0,sampled,2075,250,181,72,10000,0,154,234,0,24576,32900,8324,,0,0,,1,0
1915,1,ancestor,2076,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,1,ancestor,2076,250,181,72,100,6,155,229,82,4944,13332,8306,250.0,1,3,8,1,0
1915,1,ancestor,2076,250,181,72,500,38,631,673,396,3512,34392,30484,250.0,1,1,18,1,0
1915,1,ancestor,2076,250,181,72,1000,13,1017,1084,232,9548,63488,53708,250.0,1,1,22,1,0
1915,1,ancestor,2076,250,181,72,5000,30,4945,4995,479,6752,292680,285449,250.0,1,1,131,1,0
1915,1,ancestor,2076,250,181,72,10000,59,9464,9485,1281,7804,582568,573483,250.0,1,1,232,1,0
1915,1,sampled,2076,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,1,sampled,2076,250,181,72,100,6,155,229,82,4944,13332,8306,250.0,1,3,8,1,0
1915,1,sampled,2076,250,181,72,500,38,631,673,396,3512,34392,30484,250.0,1,1,18,1,0
1915,1,sampled,2076,250,181,72,1000,13,1017,1084,232,9548,63488,53708,250.0,1,1,22,1,0
1915,1,sampled,2076,250,181,72,5000,30,4945,4995,479,6752,292680,285449,250.0,1,1,131,1,0
1915,1,sampled,2076,250,181,72,10000,59,9464,9485,1281,7804,582568,573483,250.0,1,1,232,1,0
1915,2,ancestor,2077,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,2,ancestor,2077,250,181,72,100,2,155,233,20,4712,13000,8268,250.0,1,2,7,1,0
1915,2,ancestor,2077,250,181,72,500,0,155,235,0,22404,30696,8292,,0,0,,1,0
1915,2,ancestor,2077,250,181,72,1000,0,155,235,0,24536,32828,8292,,0,0,,1,0
1915,2,ancestor,2077,250,181,72,5000,0,155,235,0,24576,32868,8292,,0,0,,1,0
1915,2,ancestor,2077,250,181,72,10000,0,155,235,0,24576,32868,8292,,0,0,,1,0
1915,2,sampled,2077,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,2,sampled,2077,250,181,72,100,2,155,233,20,4712,13000,8268,250.0,1,2,7,1,0
1915,2,sampled,2077,250,181,72,500,0,155,235,0,22404,30696,8292,,0,0,,1,0
1915,2,sampled,2077,250,181,72,1000,0,155,235,0,24536,32828,8292,,0,0,,1,0
1915,2,sampled,2077,250,181,72,5000,0,155,235,0,24576,32868,8292,,0,0,,1,0
1915,2,sampled,2077,250,181,72,10000,0,155,235,0,24576,32868,8292,,0,0,,1,0
1915,3,ancestor,2078,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,3,ancestor,2078,250,181,72,100,3,152,229,30,4464,12736,8242,250.0,1,3,6,1,0
1915,3,ancestor,2078,250,181,72,500,0,153,233,0,21996,30424,8428,,0,0,,1,0
1915,3,ancestor,2078,250,181,72,1000,0,153,233,0,24556,32984,8428,,0,0,,1,0
1915,3,ancestor,2078,250,181,72,5000,0,153,233,0,24576,33004,8428,,0,0,,1,0
1915,3,ancestor,2078,250,181,72,10000,0,153,233,0,24576,33004,8428,,0,0,,1,0
1915,3,sampled,2078,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,3,sampled,2078,250,181,72,100,3,152,229,30,4464,12736,8242,250.0,1,3,6,1,0
1915,3,sampled,2078,250,181,72,500,0,153,233,0,21996,30424,8428,,0,0,,1,0
1915,3,sampled,2078,250,181,72,1000,0,153,233,0,24556,32984,8428,,0,0,,1,0
1915,3,sampled,2078,250,181,72,5000,0,153,233,0,24576,33004,8428,,0,0,,1,0
1915,3,sampled,2078,250,181,72,10000,0,153,233,0,24576,33004,8428,,0,0,,1,0
1915,4,ancestor,2079,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,4,ancestor,2079,250,181,72,100,6,162,236,66,4796,13064,8202,250.0,1,4,4,1,0
1915,4,ancestor,2079,250,181,72,500,0,162,242,0,21948,30232,8284,,0,0,,1,0
1915,4,ancestor,2079,250,181,72,1000,0,162,242,0,24528,32812,8284,,0,0,,1,0
1915,4,ancestor,2079,250,181,72,5000,0,162,242,0,24576,32860,8284,,0,0,,1,0
1915,4,ancestor,2079,250,181,72,10000,0,162,242,0,24576,32860,8284,,0,0,,1,0
1915,4,sampled,2079,250,181,72,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1915,4,sampled,2079,250,181,72,100,6,162,236,66,4796,13064,8202,250.0,1,4,4,1,0
1915,4,sampled,2079,250,181,72,500,0,162,242,0,21948,30232,8284,,0,0,,1,0
1915,4,sampled,2079,250,181,72,1000,0,162,242,0,24528,32812,8284,,0,0,,1,0
1915,4,sampled,2079,250,181,72,5000,0,162,242,0,24576,32860,8284,,0,0,,1,0
1915,4,sampled,2079,250,181,72,10000,0,162,242,0,24576,32860,8284,,0,0,,1,0
1916,0,ancestor,2080,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,0,ancestor,2080,250,189,25,100,7,148,221,55,4436,12812,8321,250.0,1,5,6,1,0
1916,0,ancestor,2080,250,189,25,500,0,148,228,0,22196,30584,8388,,0,0,,1,0
1916,0,ancestor,2080,250,189,25,1000,0,148,228,0,24552,32940,8388,,0,0,,1,0
1916,0,ancestor,2080,250,189,25,5000,0,148,228,0,24576,32964,8388,,0,0,,1,0
1916,0,ancestor,2080,250,189,25,10000,0,148,228,0,24576,32964,8388,,0,0,,1,0
1916,0,sampled,2080,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,0,sampled,2080,250,189,25,100,7,148,221,55,4436,12812,8321,250.0,1,5,6,1,0
1916,0,sampled,2080,250,189,25,500,0,148,228,0,22196,30584,8388,,0,0,,1,0
1916,0,sampled,2080,250,189,25,1000,0,148,228,0,24552,32940,8388,,0,0,,1,0
1916,0,sampled,2080,250,189,25,5000,0,148,228,0,24576,32964,8388,,0,0,,1,0
1916,0,sampled,2080,250,189,25,10000,0,148,228,0,24576,32964,8388,,0,0,,1,0
1916,1,ancestor,2081,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,1,ancestor,2081,250,189,25,100,3,155,232,30,4660,12984,8294,250.0,1,3,8,1,0
1916,1,ancestor,2081,250,189,25,500,0,155,235,0,22468,30816,8348,,0,0,,1,0
1916,1,ancestor,2081,250,189,25,1000,0,155,235,0,24556,32904,8348,,0,0,,1,0
1916,1,ancestor,2081,250,189,25,5000,0,155,235,0,24576,32924,8348,,0,0,,1,0
1916,1,ancestor,2081,250,189,25,10000,0,155,235,0,24576,32924,8348,,0,0,,1,0
1916,1,sampled,2081,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,1,sampled,2081,250,189,25,100,3,155,232,30,4660,12984,8294,250.0,1,3,8,1,0
1916,1,sampled,2081,250,189,25,500,0,155,235,0,22468,30816,8348,,0,0,,1,0
1916,1,sampled,2081,250,189,25,1000,0,155,235,0,24556,32904,8348,,0,0,,1,0
1916,1,sampled,2081,250,189,25,5000,0,155,235,0,24576,32924,8348,,0,0,,1,0
1916,1,sampled,2081,250,189,25,10000,0,155,235,0,24576,32924,8348,,0,0,,1,0
1916,2,ancestor,2082,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,2,ancestor,2082,250,189,25,100,6,149,223,56,4772,13040,8212,250.0,1,4,5,1,0
1916,2,ancestor,2082,250,189,25,500,0,149,229,0,22436,30744,8308,,0,0,,1,0
1916,2,ancestor,2082,250,189,25,1000,0,149,229,0,24548,32856,8308,,0,0,,1,0
1916,2,ancestor,2082,250,189,25,5000,0,149,229,0,24576,32884,8308,,0,0,,1,0
1916,2,ancestor,2082,250,189,25,10000,0,149,229,0,24576,32884,8308,,0,0,,1,0
1916,2,sampled,2082,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,2,sampled,2082,250,189,25,100,6,149,223,56,4772,13040,8212,250.0,1,4,5,1,0
1916,2,sampled,2082,250,189,25,500,0,149,229,0,22436,30744,8308,,0,0,,1,0
1916,2,sampled,2082,250,189,25,1000,0,149,229,0,24548,32856,8308,,0,0,,1,0
1916,2,sampled,2082,250,189,25,5000,0,149,229,0,24576,32884,8308,,0,0,,1,0
1916,2,sampled,2082,250,189,25,10000,0,149,229,0,24576,32884,8308,,0,0,,1,0
1916,3,ancestor,2083,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,3,ancestor,2083,250,189,25,100,4,156,232,37,4576,12876,8263,250.0,1,4,3,1,0
1916,3,ancestor,2083,250,189,25,500,0,156,236,0,22276,30604,8328,,0,0,,1,0
1916,3,ancestor,2083,250,189,25,1000,0,156,236,0,24572,32900,8328,,0,0,,1,0
1916,3,ancestor,2083,250,189,25,5000,0,156,236,0,24576,32904,8328,,0,0,,1,0
1916,3,ancestor,2083,250,189,25,10000,0,156,236,0,24576,32904,8328,,0,0,,1,0
1916,3,sampled,2083,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,3,sampled,2083,250,189,25,100,4,156,232,37,4576,12876,8263,250.0,1,4,3,1,0
1916,3,sampled,2083,250,189,25,500,0,156,236,0,22276,30604,8328,,0,0,,1,0
1916,3,sampled,2083,250,189,25,1000,0,156,236,0,24572,32900,8328,,0,0,,1,0
1916,3,sampled,2083,250,189,25,5000,0,156,236,0,24576,32904,8328,,0,0,,1,0
1916,3,sampled,2083,250,189,25,10000,0,156,236,0,24576,32904,8328,,0,0,,1,0
1916,4,ancestor,2084,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,4,ancestor,2084,250,189,25,100,2,154,232,12,4736,12920,8172,250.0,1,2,3,1,0
1916,4,ancestor,2084,250,189,25,500,0,154,234,0,22452,30648,8196,,0,0,,1,0
1916,4,ancestor,2084,250,189,25,1000,0,154,234,0,24548,32744,8196,,0,0,,1,0
1916,4,ancestor,2084,250,189,25,5000,0,154,234,0,24576,32772,8196,,0,0,,1,0
1916,4,ancestor,2084,250,189,25,10000,0,154,234,0,24576,32772,8196,,0,0,,1,0
1916,4,sampled,2084,250,189,25,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1916,4,sampled,2084,250,189,25,100,2,154,232,12,4736,12920,8172,250.0,1,2,3,1,0
1916,4,sampled,2084,250,189,25,500,0,154,234,0,22452,30648,8196,,0,0,,1,0
1916,4,sampled,2084,250,189,25,1000,0,154,234,0,24548,32744,8196,,0,0,,1,0
1916,4,sampled,2084,250,189,25,5000,0,154,234,0,24576,32772,8196,,0,0,,1,0
1916,4,sampled,2084,250,189,25,10000,0,154,234,0,24576,32772,8196,,0,0,,1,0
1917,0,ancestor,2085,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,0,ancestor,2085,250,5,5,100,2,151,229,33,4524,12748,8191,250.0,1,2,4,1,0
1917,0,ancestor,2085,250,5,5,500,0,151,231,0,22160,30420,8260,,0,0,,1,0
1917,0,ancestor,2085,250,5,5,1000,0,151,231,0,24552,32812,8260,,0,0,,1,0
1917,0,ancestor,2085,250,5,5,5000,0,151,231,0,24576,32836,8260,,0,0,,1,0
1917,0,ancestor,2085,250,5,5,10000,0,151,231,0,24576,32836,8260,,0,0,,1,0
1917,0,sampled,2085,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,0,sampled,2085,250,5,5,100,2,151,229,33,4524,12748,8191,250.0,1,2,4,1,0
1917,0,sampled,2085,250,5,5,500,0,151,231,0,22160,30420,8260,,0,0,,1,0
1917,0,sampled,2085,250,5,5,1000,0,151,231,0,24552,32812,8260,,0,0,,1,0
1917,0,sampled,2085,250,5,5,5000,0,151,231,0,24576,32836,8260,,0,0,,1,0
1917,0,sampled,2085,250,5,5,10000,0,151,231,0,24576,32836,8260,,0,0,,1,0
1917,1,ancestor,2086,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,1,ancestor,2086,250,5,5,100,5,151,226,79,4612,12700,8009,250.0,1,5,6,1,0
1917,1,ancestor,2086,250,5,5,500,0,153,233,0,21940,30340,8400,,0,0,,1,0
1917,1,ancestor,2086,250,5,5,1000,0,153,233,0,24572,32972,8400,,0,0,,1,0
1917,1,ancestor,2086,250,5,5,5000,0,153,233,0,24576,32976,8400,,0,0,,1,0
1917,1,ancestor,2086,250,5,5,10000,0,153,233,0,24576,32976,8400,,0,0,,1,0
1917,1,sampled,2086,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,1,sampled,2086,250,5,5,100,5,151,226,79,4612,12700,8009,250.0,1,5,6,1,0
1917,1,sampled,2086,250,5,5,500,0,153,233,0,21940,30340,8400,,0,0,,1,0
1917,1,sampled,2086,250,5,5,1000,0,153,233,0,24572,32972,8400,,0,0,,1,0
1917,1,sampled,2086,250,5,5,5000,0,153,233,0,24576,32976,8400,,0,0,,1,0
1917,1,sampled,2086,250,5,5,10000,0,153,233,0,24576,32976,8400,,0,0,,1,0
1917,2,ancestor,2087,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,2,ancestor,2087,250,5,5,100,4,157,233,33,4668,12988,8287,250.0,1,4,4,1,0
1917,2,ancestor,2087,250,5,5,500,14,621,687,179,3840,34688,30669,250.0,1,1,18,1,0
1917,2,ancestor,2087,250,5,5,1000,15,1092,1157,353,8376,62804,54075,250.0,1,1,41,1,0
1917,2,ancestor,2087,250,5,5,5000,15,4963,5028,277,5988,290160,283895,250.0,1,1,127,1,0
1917,2,ancestor,2087,250,5,5,10000,43,9791,9828,672,8224,576424,567528,250.0,1,1,266,1,0
1917,2,sampled,2087,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,2,sampled,2087,250,5,5,100,4,157,233,33,4668,12988,8287,250.0,1,4,4,1,0
1917,2,sampled,2087,250,5,5,500,14,621,687,179,3840,34688,30669,250.0,1,1,18,1,0
1917,2,sampled,2087,250,5,5,1000,15,1092,1157,353,8376,62804,54075,250.0,1,1,41,1,0
1917,2,sampled,2087,250,5,5,5000,15,4963,5028,277,5988,290160,283895,250.0,1,1,127,1,0
1917,2,sampled,2087,250,5,5,10000,43,9791,9828,672,8224,576424,567528,250.0,1,1,266,1,0
1917,3,ancestor,2088,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,3,ancestor,2088,250,5,5,100,6,149,223,88,4396,12824,8340,250.0,1,4,8,1,0
1917,3,ancestor,2088,250,5,5,500,15,562,627,203,5328,35412,29881,250.0,1,1,16,1,0
1917,3,ancestor,2088,250,5,5,1000,15,1045,1110,258,8716,62700,53726,250.0,1,1,29,1,0
1917,3,ancestor,2088,250,5,5,5000,55,4791,4816,905,5276,294828,288647,250.0,1,1,122,1,0
1917,3,ancestor,2088,250,5,5,10000,59,9380,9401,1068,6808,582980,575104,250.0,1,1,243,1,0
1917,3,sampled,2088,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,3,sampled,2088,250,5,5,100,6,149,223,88,4396,12824,8340,250.0,1,4,8,1,0
1917,3,sampled,2088,250,5,5,500,15,562,627,203,5328,35412,29881,250.0,1,1,16,1,0
1917,3,sampled,2088,250,5,5,1000,15,1045,1110,258,8716,62700,53726,250.0,1,1,29,1,0
1917,3,sampled,2088,250,5,5,5000,55,4791,4816,905,5276,294828,288647,250.0,1,1,122,1,0
1917,3,sampled,2088,250,5,5,10000,59,9380,9401,1068,6808,582980,575104,250.0,1,1,243,1,0
1917,4,ancestor,2089,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,4,ancestor,2089,250,5,5,100,9,146,217,100,4348,12864,8416,250.0,1,7,9,1,0
1917,4,ancestor,2089,250,5,5,500,10,539,609,104,5480,35168,29584,250.0,1,2,13,1,0
1917,4,ancestor,2089,250,5,5,1000,30,999,1049,620,8796,63260,53844,250.0,1,1,36,1,0
1917,4,ancestor,2089,250,5,5,5000,66,4609,4623,1412,6552,294104,286140,250.0,1,1,125,1,0
1917,4,ancestor,2089,250,5,5,10000,55,9007,9032,977,7988,580748,571783,250.0,1,1,249,1,0
1917,4,sampled,2089,250,5,5,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1917,4,sampled,2089,250,5,5,100,9,146,217,100,4348,12864,8416,250.0,1,7,9,1,0
1917,4,sampled,2089,250,5,5,500,10,539,609,104,5480,35168,29584,250.0,1,2,13,1,0
1917,4,sampled,2089,250,5,5,1000,30,999,1049,620,8796,63260,53844,250.0,1,1,36,1,0
1917,4,sampled,2089,250,5,5,5000,66,4609,4623,1412,6552,294104,286140,250.0,1,1,125,1,0
1917,4,sampled,2089,250,5,5,10000,55,9007,9032,977,7988,580748,571783,250.0,1,1,249,1,0
1918,0,ancestor,2090,250,193,56,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1918,0,ancestor,2090,250,193,56,100,7,156,229,97,4276,12676,8303,250.0,1,6,11,1,0
1918,0,ancestor,2090,250,193,56,500,11,569,638,155,5160,35144,29829,250.0,1,1,24,1,0
1918,0,ancestor,2090,250,193,56,1000,18,989,1051,319,9184,62832,53329,250.0,1,1,40,1,0
1918,0,ancestor,2090,250,193,56,5000,20,4726,4786,388,10192,292064,281484,250.0,1,1,115,1,0
