source,parent_index,coordinate,delta,parent_valid,variant_valid,variant_reason,transition,silent_genotype,weights_changed,active_sites_changed,cost_change,behavior_tv
83007,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,7,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83007,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83007,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83007,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83007,2,9,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83007,3,0,-1,False,True,developed,invalid_to_valid,False,True,True,1,
83007,3,0,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83007,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,2,1,False,True,developed,invalid_to_valid,False,True,True,1,
83007,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83007,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,7,-1,False,True,developed,invalid_to_valid,False,True,True,1,
83007,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83007,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83007,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83007,4,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,2,-1,True,True,developed,valid_to_valid,False,True,True,0,3/5
83007,4,2,1,True,True,developed,valid_to_valid,False,True,True,0,0
83007,4,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,4,-1,True,True,developed,valid_to_valid,False,True,True,0,0
83007,4,4,1,True,True,developed,valid_to_valid,False,True,True,0,0
83007,4,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83007,4,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-2,
83007,4,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83007,4,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83007,4,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83007,4,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83008,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,2,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83008,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83008,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83008,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83008,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83008,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83008,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,7,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83008,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83008,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83008,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83008,3,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,2,-1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83008,3,2,1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83008,3,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,3,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,3,4,-1,True,True,developed,valid_to_valid,False,True,True,0,139/160
83008,3,4,1,True,True,developed,valid_to_valid,False,True,True,0,1/5
83008,3,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,3,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,3,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83008,3,6,1,True,True,developed,valid_to_valid,False,True,True,-1,1/40
83008,3,7,-1,True,True,developed,valid_to_valid,False,True,True,1,1/40
83008,3,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,3,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,3,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83008,3,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83008,4,0,-1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83008,4,0,1,True,True,developed,valid_to_valid,False,True,True,0,3/40
83008,4,1,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,4,1,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,4,2,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,2,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,4,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,4,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83008,4,6,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,4,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,4,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83008,4,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83008,4,9,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83008,4,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83009,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83009,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83009,1,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,2,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,2,1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,4,-1,True,True,developed,valid_to_valid,False,True,True,0,3/10
83009,1,4,1,True,True,developed,valid_to_valid,False,True,True,0,3/5
83009,1,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83009,1,6,1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83009,1,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83009,1,9,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83009,1,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83009,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,6,-1,False,True,developed,invalid_to_valid,False,True,True,1,
83009,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83009,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83009,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,7,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83009,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83009,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83009,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83009,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83009,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83009,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83010,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83010,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83010,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83010,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83010,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83010,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83010,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83010,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83010,3,0,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83010,3,0,1,True,True,developed,valid_to_valid,False,True,True,0,1/5
83010,3,1,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83010,3,1,1,True,True,developed,valid_to_valid,False,True,False,0,0
83010,3,2,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,2,1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,4,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,4,1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83010,3,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-1,
83010,3,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83010,3,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83010,3,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83010,3,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83010,3,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83010,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83010,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
